track_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_genre
1x6V2VICetQHwVfTGXyhfB,30,155666,0.728,0.692,8,-3.849,1,0.1,0.061,5.33e-5,0.103,0.136,102.013,4,0
1uv9nDXqHJkybUGfVJws3U,5,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,1
4L6mJJhYx3PNhKhaXX4BCw,1,197106,0.549,0.891,6,-4.044,1,0.0351,0.0141,0.00323,0.0661,0.508,111.996,4,1
4smdDxU927wqJsaNr8RkTc,42,189760,0.575,0.793,2,-4.954,1,0.0426,0.199,0,0.0818,0.817,166.099,4,1
3FQn5MgSHzxEIPglrsLjHk,0,142840,0.681,0.474,7,-8.623,0,0.0423,0.621,1.24e-6,0.137,0.7,71.957,4,1
3Vx90YU1nE9FDb1t8wvXBW,1,206840,0.605,0.521,7,-7.266,1,0.0403,0.264,0,0.102,0.765,110.598,4,1
4WZ3liyYz5ZzDcL4ibAuOi,70,178973,0.583,0.856,6,-5.446,0,0.0445,0.00484,0,0.224,0.48,168.053,4,1
2JOTbHmj0jwBM9bHgcVEOq,66,135688,0.828,0.639,5,-6.251,0,0.0351,0.167,0.165,0.133,0.496,123.021,4,0
6qc34bnVOyqGDPni8H5W0U,71,240866,0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,4,1
0nwTMzpatarzvLvtwwzdCt,76,183266,0.601,0.786,1,-3.706,1,0.234,0.213,0,0.209,0.79,172.156,4,0
5GBmbWZnre6mK9kCpv1ZEZ,40,184893,0.429,0.831,8,-5.108,1,0.0473,0.0781,0,0.312,0.348,167.984,4,1
6cOUWggXh4qXXPzMIIvQ0b,0,230480,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-6,0.0972,0.595,76.017,4,1
5lCI0WJto9UU4235xaHE4y,42,254559,0.563,0.653,9,-7.328,1,0.0464,0.068,3.57e-4,0.374,0.613,164.048,4,1
0g8uG7xyXaE0QSH4kLRK9d,40,234506,0.55,0.906,9,-6.611,1,0.038,0.00417,1.77e-5,0.439,0.664,109.536,4,0
689hKgiURfX5545kFXcI2l,0,183570,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-5,0.341,0.62,103.936,4,1
1s4GtzDwUCQPdvkb7vXBUc,1,144760,0.741,0.499,11,-8.035,1,0.0356,0.23,0,0.125,0.692,103.96,4,1
3bZ1scEXOefpFvuLs6ZFYO,11,162586,0.513,0.903,9,-5.642,1,0.0524,0.072,4.94e-4,0.108,0.898,147.986,4,0
4qDVoqOO4u1CTLfuIxkP3L,23,526593,0.63,0.892,2,-5.65,1,0.948,0.821,0,0.857,0.306,43.844,4,0
3DzGOhLHOKhrUmH2L6lGom,21,96506,0.483,0.583,8,-8.789,1,0.463,0.571,0,0.0911,0.822,81.4,3,0
3FL8n9BUqFElCrvn0qXy7r,14,184491,0.894,0.846,11,-6.674,1,0.165,0.148,0,0.0508,0.804,108.009,4,0
2Jun5XTPvYxgMArwdDT4Vy,0,147720,0.499,0.295,5,-11.782,1,0.0287,0.794,0,0.0829,0.323,154.938,3,1
4TFYvTpA7QLnCcMlugJj6W,20,488605,0.524,0.532,10,-13.171,0,0.948,0.884,0,0.765,0.51,55.704,3,0
09iCpaYbvahbcxv8GR0BfS,0,166506,0.665,0.689,11,-7.344,0,0.0511,0.111,0,0.0657,0.782,177.879,4,0
1PvFGbb2Gj9GsalJgy6UhM,0,232720,0.401,0.178,3,-11.854,1,0.0372,0.897,0,0.107,0.221,155.888,4,1
4xUCKWVzabAVInYPBiiFv4,0,204986,0.659,0.682,5,-5.045,1,0.0293,0.00992,0,0.159,0.664,109.022,4,1
7InaXrvag0nYTncPA1Iitl,0,185480,0.705,0.874,0,-2.514,0,0.0723,0.17,0,0.0669,0.788,128.02,4,0
58X3YpUUAWKjTuGiVAwRso,0,236320,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-6,0.133,0.333,149.231,4,1
2GpBrAoCwt48fxjgjlzMd4,65,432040,0.55,0.49,2,-10.732,1,0.0572,0.368,9.96e-5,0.917,0.609,74.656,4,1
3koLZKp3GMcdC0tZ6HZ91w,2,188676,0.619,0.584,2,-7.242,1,0.0494,0.0768,0,0.33,0.148,118.176,5,0
7HSi0K1ryVMOC9T6fWKMK5,0,163320,0.626,0.422,9,-13.618,1,0.0492,0.246,0,0.342,0.661,151.466,4,1
3Aphk7SSL24n0njXT6k4l9,0,179294,0.431,0.837,9,-5.067,1,0.0432,0.259,0,0.0879,0.648,170.041,4,1
6XximIiXyUkdakmO2Cm0N3,22,218973,0.279,0.0768,8,-24.234,1,0.0491,0.957,1.42e-6,0.0713,0.223,87.943,4,0
6Ny6eqPrLnYbSjrOyqLVAD,1,161004,0.606,0.735,11,-4.676,0,0.0349,0.0738,0,0.243,0.604,81.997,4,1
4004xnMLj5QGxWvu6JPcJ7,56,302266,0.224,0.915,4,-3.299,0,0.0696,3.13e-4,2.85e-4,0.0916,0.381,101.766,3,0
34chhNX59Wo9HMFCsI3K8Y,72,153337,0.434,0.889,9,-5.684,1,0.0509,0.395,0,0.273,0.845,113.326,5,1
6y4ySPeb68KGoAi1dk130F,54,299232,0.468,0.888,8,-4.463,1,0.0517,0.0957,0.648,0.151,0.432,102.959,4,0
16LAkUOZbmqdHgicUsHY1S,8,216764,0.464,0.755,4,-5.707,1,0.0354,0.00838,0,0.0989,0.449,155.973,4,1
3vUsfy9kwPAdy0hTqRrcZF,35,201901,0.525,0.902,1,-4.322,1,0.243,0.169,5.41e-6,0.358,0.178,95.013,4,0
641epaxGPCWU6j2SIdQ6v7,40,158568,0.94,0.581,2,-12.619,1,0.4,0.0442,0,0.372,0.662,116.969,4,0
6BFqJdjynoNSJiWyznyFJ6,0,244874,0.42,0.755,7,-5.904,1,0.0584,0.593,0,0.204,0.361,149.918,4,1
2I1oFefXbjLzFQefsJBs0D,12,325786,0.731,0.92,6,-6.104,0,0.0489,0.0168,1.96e-4,0.0993,0.479,134.869,4,0
59IPT6zHHTfZhY2ubtAVeL,0,212861,0.509,0.478,7,-8.973,1,0.0561,0.606,0,0.102,0.469,75.011,4,1
5u2NPvCmo6iGMLY69eO92O,44,118725,0.697,0.643,2,-5.798,1,0.0359,0.0192,0.623,0.204,0.222,135.008,4,0
6saUNa3bf6yNLPs2oYKu2T,0,253520,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-5,0.193,0.423,96.004,4,1
3NxtP1l7QwKdsZ6ulZAHLu,32,293040,0.488,0.723,9,-6.931,1,0.0724,0.666,0,0.0727,0.6,133.982,4,0
7uYyhUnxIsSF2LMWUpLs5V,52,210146,0.795,0.874,1,-3.502,1,0.0506,0.0812,0.0906,0.065,0.2,108.001,4,0
2VmyG10PAR0ZyTUtgOp5Wf,0,252239,0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,4,1
2OXidlnDThZR3zf36k6DVL,64,218840,0.593,0.639,1,-5.826,1,0.0307,0.446,0,0.0998,0.332,142.881,4,1
2XUI84SYtTxy6bPi0nThMV,46,163095,0.481,0.373,0,-8.324,1,0.0313,0.65,2.08e-4,0.112,0.142,112.434,3,1
23nQ0OXajph2n9yzYjP7Hs,56,181200,0.563,0.968,2,-6.297,1,0.0526,7.49e-4,1.53e-6,0.372,0.583,105.041,4,0
6RFxv9iWg8fd6k17W5fV2o,0,183573,0.41,0.947,6,-3.343,1,0.0747,0.00101,0.00477,0.26,0.502,197.856,4,1
27sqBDytiRE42WplwCLrj7,5,248768,0.685,0.909,3,-4.034,0,0.0396,0.0471,0,0.35,0.922,95.004,4,0
3gE4eQH3K83Sght0ZLvuBK,64,210367,0.816,0.538,6,-6.354,0,0.0617,0.0142,4.96e-4,0.099,0.156,97.054,4,0
6OyAdrIqlulqr7hEpo7QSL,48,291428,0.295,0.713,3,-4.517,0,0.0559,0.252,1.48e-6,0.158,0.239,153.758,4,0
79GFKEI1BHeRPG8sLp2o5v,29,162000,0.622,0.407,10,-10.276,0,0.0282,0.0323,4.07e-5,0.762,0.537,77.461,4,0
2yBWKK84uebv35lGajIMhc,62,182026,0.6,0.533,2,-6.555,1,0.0256,0.272,0,0.0927,0.626,139.94,4,1
10VgkQlMqdck8KPIEDwkfA,0,259370,0.529,0.825,4,-4.454,1,0.0324,0.158,0.0131,0.385,0.227,93.969,4,1
3qFSZXYoXpyjTvlG4jX9hJ,0,210304,0.617,0.378,4,-7.108,1,0.0662,0.808,2.33e-5,0.179,0.345,98.299,4,1
4kSYNMfWnruGsc9knR15xV,38,269986,0.486,0.867,1,-5.237,1,0.0892,0.129,0.00176,0.0731,0.358,109.003,4,0
4TI2g4zLdQSfUDOMtzuuPP,26,300053,0.603,0.87,8,-3.161,0,0.422,0.00485,0,0.0699,0.584,199.887,4,0
1Ukz0CbWzSxCx8IEMGvvIE,0,246600,0.64,0.644,1,-10.273,1,0.0283,0.273,0,0.0449,0.722,99.197,4,1
72RD8jifCUa7JtwQNSzadN,0,202613,0.448,0.932,7,-4.424,1,0.0976,0.0174,0,0.347,0.709,187.813,4,1
6eb3IuKwccD9xUAOULsBlk,46,128072,0.759,0.644,7,-4.988,1,0.0379,6.07e-4,0,0.125,0.129,139.956,4,1
12W9unXMYgQhUmTpFzHVv3,44,210162,0.6,0.608,2,-9.467,1,0.0475,0.205,0,0.797,0.305,141.679,4,0
4LILQ0tq8SoF29dkAX6RXf,46,216400,0.712,0.745,7,-7.141,1,0.0389,0.408,0,0.346,0.843,140.621,4,1
2ILhVeTkbDAYEvesCCBsNo,61,347453,0.525,0.448,2,-10.365,0,0.0391,0.572,1.51e-5,0.107,0.356,81.131,4,0
1DGMMnP7rtOyzhfEI8xle6,42,573280,0.307,0.901,6,-9.168,1,0.0389,1.46e-4,0.825,0.0883,0.549,113.229,4,0
1zR2sUjTQB3LcYaWxoQUs5,0,272586,0.453,0.139,6,-12.683,1,0.0302,0.806,3.11e-6,0.121,0.17,105.33,3,1
3S2gSqUHQkUZ1dZyIBJV9l,1,191079,0.616,0.805,7,-6.915,1,0.0391,0.00776,0,0.37,0.28,88.017,4,1
5u6GO6c0SPTcFdvHXMHvTM,0,220493,0.627,0.845,7,-3.533,1,0.25,0.0707,0,0.359,0.773,170.072,4,1
5ROz72zGx6pWOKoes5soBm,0,144760,0.741,0.499,11,-8.035,1,0.0356,0.23,0,0.125,0.692,103.96,4,1
0zTdT65lUqepmx7N5dwVRj,17,411506,0.337,0.955,9,-5.061,0,0.0839,5.98e-6,0.891,0.862,0.151,142.457,3,0
7JJyuNGhAiPO1UHZcMITd8,42,172330,0.529,0.906,8,-5.064,0,0.0677,0.265,0,0.1,0.836,184.384,4,1
5sq5LFHInGYFrzNPhdO1Ol,50,174346,0.496,0.196,7,-16.85,1,0.0284,0.631,0.0473,0.102,0.207,102.942,3,1
0Wv8IXRUDZOfmFJHC1VOFI,58,125866,0.605,0.314,0,-7.631,1,0.0327,0.916,0,0.359,0.836,138.148,4,0
3308ovDh1SKHENpzWHZFtX,20,206506,0.221,0.831,0,-4.058,1,0.0545,0.164,1.7e-4,0.309,0.269,120.86,4,0
5YzfH7DTvRUf6l3ebJG0c0,2,181053,0.639,0.427,0,-6.512,1,0.0368,0.434,1.14e-5,0.0903,0.322,139.899,4,1
4WirXfsd2qAfjtSOuekoqZ,0,219826,0.87,0.846,0,-5.517,1,0.076,0.137,0,0.084,0.738,119.999,4,0
2QtlH5dzdYDlc0hBuzsNgq,38,255680,0.253,0.791,2,-4.449,1,0.0457,0.363,0,0.482,0.315,165.161,4,0
4j6z2ZWATIxUHFNpFsAL7l,43,374400,0.398,0.532,11,-5.967,1,0.031,0.358,1.24e-5,0.43,0.0674,139.913,4,0
0BpKI65B0WOrQcxM5xgw6D,20,192703,0.418,0.0314,0,-26.725,1,0.049,0.995,0.962,0.141,0.141,171.938,4,0
2bbBBFlA66OVmzX9BMD9Dh,0,233000,0.654,0.889,10,-3.058,1,0.0513,0.64,0,0.297,0.73,125.018,4,1
6dCpB0vj7xrBMyOH0mDuNN,43,143661,0.906,0.376,2,-10.93,1,0.078,0.138,3.15e-4,0.102,0.762,142.069,4,0
28n8z9IQKyjMPxmvYMBqZa,82,224426,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-6,0.0942,0.464,102.025,4,1
42RjAtGAGje1E5wYkAjeuE,0,231265,0.505,0.627,6,-7.851,1,0.0273,0.423,7.4e-5,0.0755,0.296,141.881,4,1
6rGz0FddK18McPSG6lNlip,0,132506,0.784,0.723,11,-5.619,1,0.04,0.0163,0,0.16,0.739,115.047,4,1
4BP3uh0hFLFRb5cjsgLqDh,82,140773,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4,1
5pkRgODcezwvayn3yGIxHK,0,122826,0.626,0.52,8,-4.389,1,0.0284,0.392,0,0.0447,0.746,147.031,4,1
4XYieGKSlJlHpzB3bl6WMP,1,307909,0.753,0.788,9,-7.271,0,0.0383,0.126,1.07e-6,0.141,0.964,127.521,4,1
2BgEsaKNfHUdlh97KmvFyo,82,186986,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,4,0
7g0Zfd5J6Hzx9M2fRUMuba,33,157906,0.559,0.66,7,-4.143,1,0.0512,0.222,0,0.193,0.574,163.957,4,1
32mcPl0kYmcAVGf884kCtp,0,220400,0.528,0.391,9,-9.39,1,0.0253,0.0333,0,0.115,0.201,80.31,4,1
5vui0rUNNhaYWzGKsYYq8H,51,243250,0.421,0.186,2,-13.706,1,0.0344,0.827,0,0.149,0.355,123.398,4,0
0LCNtzhgRDbCpcfMAWL61u,37,32540,0.582,0.703,11,-7.055,0,0.247,0.071,0,0.398,0.743,132.478,3,0
75kMrDKPJJpgEQaXVh7QMB,63,232226,0.606,0.949,7,-2.749,0,0.0414,0.015,2.76e-5,0.109,0.436,120.031,4,0
2PDVrk6EGNgpDu7pjO0p3R,44,172367,0.747,0.534,4,-12.344,0,0.11,0.688,0,0.35,0.748,97.993,4,0
67JdxRxKgYprfdEpb3VqHb,43,244947,0.711,0.813,4,-7.085,0,0.0535,0.0248,0,0.0941,0.347,159.92,4,1
4KngCJe3ij2a6KHP08Fmko,3,164440,0.771,0.381,1,-6.809,0,0.0516,0.151,0,0.104,0.534,94.92,4,0
0nOybOuKNsSFg1NDHO67MF,24,153333,0.615,0.644,3,-10.944,0,0.921,0.915,0,0.864,0.263,117.299,1,0
4a4cyxcgVmXZ760a6OwSOC,23,220396,0.388,0.901,9,-3.661,0,0.0549,5.72e-6,0,0.155,0.273,149.949,4,0
2mfrgrVo0HhcPzcfiphmsy,0,204986,0.659,0.682,5,-5.045,1,0.0293,0.00992,0,0.159,0.664,109.022,4,1
49oArb5U9DsUXpPSjDPsob,1,159693,0.779,0.662,0,-5.826,1,0.0284,0.141,1.16e-5,0.119,0.811,116.115,4,1
65RFXfpjIRrKrDBAWrBnlx,0,229019,0.397,0.458,8,-7.796,1,0.0293,0.339,0.00366,0.11,0.239,67.968,4,1
2KRigDGeZe2DmrMd4ra8Tn,27,226960,0.634,0.498,8,-9.028,0,0.0258,0.412,0.00568,0.123,0.719,98.58,4,0
11jMqNuaE2vTsBBjESguoL,0,290160,0.62,0.788,7,-8.646,1,0.0276,0.018,0,0.369,0.856,137.129,4,0
5fjoMV6IwPKFsmm0LQuv0m,61,157213,0.56,0.802,11,-5.428,1,0.0373,0.0863,0,0.116,0.423,103.059,3,1
0Q8L3edvNAAJ3CWgp1HxOO,1,201373,0.724,0.566,7,-5.117,1,0.0305,0.617,2.3e-4,0.234,0.873,131.174,4,1
014SIjoLDG1Ku19c5FlDYh,0,271786,0.393,0.732,4,-8.188,0,0.0295,0.00471,0.123,0.0979,0.621,100.41,4,1
6T689Jvh5KrSXyaPtUWZtQ,72,225080,0.696,0.734,7,-5.294,1,0.0298,0.0485,0,0.183,0.711,107.987,4,0
5g5y3bgYrajITEEYsLnkDq,38,215628,0.514,0.94,11,-6.459,0,0.0441,0.0303,0.905,0.11,0.0317,133.507,4,0
1cH9CLvZO8Tk4xvKOPCM4d,2,207540,0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,3,1
3ZmOqbHp958pIFBjsufcN0,0,230480,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-6,0.0972,0.595,76.017,4,1
7zx2Nb2BTMOFelkvb4nNPB,42,186587,0.529,0.704,5,-2.691,0,0.0411,0.00486,0,0.646,0.267,124.228,4,0
4oTZdXrLOVglANyo1dLa5L,0,163360,0.69,0.373,8,-5.566,1,0.0286,0.618,0,0.128,0.473,124.082,3,1
61ZM92T2zaXIVsqncThQzC,65,208222,0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-6,0.0768,0.461,120.018,4,0
5ta8NyQiixodcCinI6jjS6,61,232464,0.485,0.663,7,-5.759,1,0.0338,0.0686,0,0.129,0.38,142.921,4,1
2yEi49EFQdtO8EkPkJ0G5U,0,172066,0.797,0.496,6,-10.054,1,0.0382,0.396,0.111,0.149,0.587,103.703,4,1
6TW8hTa1G41tVZ2RVEr9YI,0,190973,0.537,0.686,5,-5.022,1,0.0293,0.0287,0.00704,0.0988,0.611,78.051,4,1
5Ae0vG7VEUzclhvYLOhmcN,0,201373,0.724,0.566,7,-5.117,1,0.0305,0.617,2.3e-4,0.234,0.873,131.174,4,1
7IiqF2tYiixnpBcFjkocjA,58,242593,0.446,0.761,3,-4.141,0,0.032,5.69e-4,0,0.182,0.336,134.971,4,0
44d9YTzlnG1CX9Y7BLgHUp,60,155294,0.537,0.2,5,-16.798,0,0.0457,0.721,0.952,0.279,0.0964,68.882,4,0
3hjotkIscst2YgMWujDJ3P,39,171333,0.852,0.859,10,-3.214,0,0.0656,0.153,9.21e-4,0.136,0.914,108.345,4,0
26p4yUkgDSmpmg3ilnbSU3,26,393485,0.706,0.749,9,-4.23,1,0.0736,0.00883,0.529,0.0664,0.115,150.037,4,0
5KoRwyRC1Yp3fTQQuZeMbM,0,173560,0.196,0.93,11,-5.131,1,0.0519,0.0116,0.00214,0.105,0.566,194.319,4,0
2QKGw8gM1Q5FKRkvhdOkkJ,0,201373,0.724,0.566,7,-5.117,1,0.0305,0.617,2.3e-4,0.234,0.873,131.174,4,1
29Vnq6QaHQZnc0y0rPSQSe,30,165211,0.762,0.402,2,-7.506,0,0.0347,0.319,0.718,0.327,0.237,90.944,4,0
4rQSLX4qMiUWL81hEQOuPY,63,212586,0.701,0.68,2,-8.492,1,0.0264,0.303,1.51e-5,0.159,0.704,90.607,4,1
0HLZjlJQj7msam8bnAfDLn,45,188251,0.54,0.932,7,-5.488,1,0.0551,0.0427,0,0.337,0.905,151.923,4,1
1ZH1dkcGiqYpYxlVDXPN2q,11,58946,0.228,0.995,1,-3.281,1,0.106,2.49e-6,0.803,0.301,0.0238,92.409,3,0
66iI77cgWBEdGichkndWJe,35,206003,0.594,0.691,5,-4.825,0,0.538,0.0323,0,0.0634,0.784,90.857,4,0
2Zs6HOu5epK920pHXml6N5,0,171910,0.438,0.649,2,-10.139,1,0.068,0.179,1.46e-6,0.0676,0.745,178.114,4,1
2svSyGhwHbF4CDTMM2HgtU,2,172066,0.797,0.496,6,-10.054,1,0.0382,0.396,0.111,0.149,0.587,103.703,4,0
41zR1ArPlAARYPIPk44UxN,20,229548,0.509,0.973,2,-3.078,1,0.419,0.0241,1e-4,0.158,0.173,154.966,4,0
6BjDuBO6OhHGUGG7vcVnAW,19,349146,0.435,0.933,1,-4.461,0,0.0472,0.0257,1.24e-6,0.402,0.495,139.111,4,0
6k9oA3gIxOIOFIUQCPaubQ,0,170949,0.393,0.893,3,-6.955,1,0.0605,0.00118,2.78e-4,0.135,0.756,156.326,4,0
4DxGYJgokpQi2ChUzQEzp6,42,456585,0.713,0.716,1,-12.338,0,0.0442,0.0509,0.907,0.105,0.177,122.997,1,0
3wSXWge0hS6PQFuIs1bGDZ,0,184680,0.835,0.855,10,-5.041,0,0.07,0.0453,0,0.147,0.867,101.067,4,0
6oDihOuvOytAzuQt3SMDHk,41,197905,0.497,0.366,11,-9.219,1,0.0255,0.33,0,0.0907,0.139,87.53,4,1
5sGyUZU3woqmdsiae7m0dD,2,187640,0.739,0.72,4,-6.695,1,0.026,0.0379,0.00267,0.23,0.892,102.997,4,1
14nCmHYgynAWAvOrB1vvOI,40,219585,0.609,0.669,6,-7.662,1,0.0581,0.628,8.45e-5,0.16,0.499,80.943,4,0
7tc6TBLYMHMhn4KR9EuXfk,33,208053,0.456,0.209,8,-12.384,1,0.03,0.824,1.55e-5,0.157,0.197,66.617,4,0
7Dxwcjwp6K8iXketst7YxP,0,173546,0.609,0.575,1,-4.789,1,0.0387,0.723,0,0.176,0.662,113.958,4,1
0wdgNXu53UDcDWgKLFAYsP,32,85475,0.139,0.997,8,-17.957,1,0.0541,0.12,0.987,0.908,1e-5,80.912,4,0
1MOOJuxUu9QiQE9GgkYYPb,61,177000,0.567,0.753,7,-5.291,1,0.0487,0.0894,0,0.13,0.756,165.966,4,1
7eD2Y45iwe5hHrmmmDNUsB,0,167613,0.289,0.424,2,-8.559,1,0.0329,0.826,3.02e-6,0.104,0.188,72.437,4,1
71Qz8eIA8FAty6bWWowNDH,0,174360,0.611,0.972,9,-4.845,1,0.0464,0.0253,1.11e-4,0.28,0.871,150.992,4,1
2hyP9WkqwrydvQZ7IrCe0N,0,230333,0.603,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.911,4,1
6lxMmFyXLxgLbxNpJ5Lmt6,16,438533,0.651,0.96,0,-5.981,1,0.0447,1.84e-4,0.802,0.965,0.806,131.987,4,0
4aY0tZIaboefmkBEsjAovI,65,222773,0.606,0.497,4,-6.611,1,0.0277,0.348,0,0.275,0.362,130.739,4,1
2A3h00rEz4kKkSkW9Pg0N6,43,153076,0.837,0.654,0,-5.148,0,0.16,0.0771,0,0.432,0.292,138.007,4,1
18q0I5Mz5TbxMf4cWSKql9,36,226693,0.588,0.448,0,-6.37,1,0.0265,0.668,1.37e-5,0.156,0.362,135.962,4,1
7JOl4HmhTe7GSBKwXxjQsk,0,256933,0.472,0.726,6,-6.012,0,0.0742,0.306,0,0.184,0.663,168.561,4,0
5Jq8ISsgnm2mPRqJi1swaZ,1,216693,0.468,0.81,9,-8.33,1,0.0724,0.00169,0.0314,0.567,0.464,145.589,4,1
69ftQx3HAMJx4ODVAeNWjT,0,124240,0.745,0.598,10,-6.053,1,0.0975,0.129,0,0.678,0.789,148.906,4,1
71DzeSJmIaZ9UhJ1rJJ5Od,3,278133,0.361,0.787,1,-4.982,0,0.0363,0.0197,5.86e-4,0.0421,0.889,130.693,4,1
2lkEfig7F9vg1MALElBd0z,27,257266,0.467,0.891,11,-6.931,1,0.0596,3.69e-5,0,0.177,0.521,110.228,4,0
7kljF41HGcnuU4tBRQ8d6k,0,215226,0.53,0.888,4,-5.438,1,0.0817,0.0081,0,0.297,0.585,91.98,4,1
6b60YNPl0hhQvVGko9epSI,0,132108,0.469,0.183,5,-15.414,1,0.0407,0.829,0,0.71,0.381,139.592,4,1
0QJfzIyIei7vm1Jrmh34HN,0,169440,0.472,0.701,2,-4.563,1,0.0369,0.0387,0,0.107,0.515,79.805,4,1
3WMj8moIAXJhHsyLaqIIHI,89,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-6,0.0954,0.148,175.212,3,1
7gF611irT26CBRN7JOTRAU,0,226826,0.674,0.867,1,-4.329,1,0.0462,0.00199,0,0.206,0.821,88.04,4,0
2viCIYNMD2Nli21t7GSvgH,21,188466,0.558,0.415,2,-7.777,1,0.0845,0.616,0,0.103,0.425,113.579,4,0
4eLbYxBsc6ErmNtaZxhf2A,1,173746,0.508,0.485,5,-6.903,1,0.0325,0.835,0,0.126,0.808,117.015,5,1
3jwcudvYIksoAjU0x6gagd,0,246333,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,1
6yQOZ4JyciUXNnrDtEcJzd,0,118840,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,4,0
4gTyrZ0cv1J5YZgNQiNyN4,41,347666,0.481,0.468,2,-11.315,1,0.0605,0.817,0,0.933,0.443,112.981,4,1
4PhDaUrfaefFrutEg5UVlg,13,260285,0.915,0.56,7,-7.526,1,0.0561,0.082,0,0.146,0.76,96.022,4,0
2C8AkTKpeOWIwNZFtlFxtd,0,230480,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-6,0.0972,0.595,76.017,4,1
5BI1XqMJK91dsEq0Bfe0Ov,0,243266,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-6,0.0914,0.64,130.11,4,1
1BXMNiVBXno1YbtQzeVMxG,43,131702,0.446,0.685,1,-4.944,1,0.396,0.147,0,0.235,0.45,194.82,4,0
7ho8AmAGyByBomWJPwThKX,2,285373,0.614,0.724,7,-7.521,1,0.0247,0.217,2.56e-4,0.146,0.902,97.863,4,1
5huByJCSYO88ozJcs4p8co,0,224213,0.501,0.815,1,-4.865,1,0.0436,0.0513,0,0.106,0.46,160.087,4,1
5N1OpDajUX3bIMiDEVEK0U,43,191186,0.385,0.446,11,-7.806,1,0.0298,0.247,0,0.189,0.401,179.94,3,1
0E3guardtMOU1IwzELZdXA,0,196253,0.544,0.572,0,-6.205,1,0.0319,0.118,0,0.234,0.52,169.885,4,1
52uvyJkRAuJggkQdlXOYvP,0,228840,0.414,0.475,0,-7.692,1,0.0299,0.268,0,0.0816,0.3,169.726,4,1
6T5i8eCUWZ92HOZtxt58LK,1,268040,0.27,0.577,0,-8.195,1,0.0573,0.755,0.123,0.139,0.362,170.254,4,0
5RTYEflSyR3t9mp6nX7bjf,0,275466,0.52,0.758,2,-9.92,1,0.0363,0.115,0,0.109,0.706,135.349,4,1
6X1iRFWb8jGOv3nrhTiLTX,45,206400,0.884,0.724,10,-4.824,0,0.0928,0.071,9.26e-6,0.21,0.79,100.041,4,0
66ERrn57fmkbOq9zhELGPv,2,243709,0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-6,0.146,0.197,128.49,4,1
5KPjrk4LADrGKL2PSSU1lS,0,224106,0.588,0.722,6,-4.667,1,0.0289,0.0663,0,0.0721,0.243,145.926,4,1
1DSf23IQgLUFAABgklPday,0,171026,0.606,0.737,8,-5.745,1,0.0321,0.134,0,0.057,0.65,82.966,4,1
0EBP3qfDpCZE2skX3PfbTf,0,220133,0.585,0.34,2,-8.433,0,0.0243,0.767,4.36e-6,0.254,0.26,100.379,4,1
3khHZ5Tz9mwLYbEmnCimvq,0,168733,0.716,0.665,6,-5.486,1,0.0382,0.304,0,0.123,0.598,109.021,4,1
6Yod9eEJQkkmWVVKOKLKyM,25,191226,0.245,0.962,5,-5.85,1,0.115,1.45e-5,0.0473,0.0748,0.223,132.33,5,0
1esj1LFgfyFRbU5brtALfE,43,205253,0.53,0.87,7,-6.488,1,0.0936,0.0146,6.84e-6,0.367,0.735,147.877,4,1
4fDuudoAsQf9lqCCRQz4N9,27,92560,0.442,0.932,5,-6.397,0,0.0568,3.76e-4,0.0117,0.585,0.796,107.079,4,0
1OMK243SuTPjG0UJS5pa6v,0,193853,0.748,0.703,0,-12.004,1,0.0362,0.114,1.39e-6,0.0646,0.882,118.944,4,1
16mWEFcsAMYo29nEx15kJK,0,167613,0.289,0.424,2,-8.559,1,0.0329,0.826,3.02e-6,0.104,0.188,72.437,4,1
6VcsrxdEnAMC4u6u9ssjse,55,275600,0.31,0.73,6,-10.903,1,0.0501,0.416,3.9e-6,0.876,0.583,145.331,4,0
